INFO 2022-08-24 19:41:23,076 autoreload 677 Watching for file changes with StatReloader
WARNING 2022-08-25 09:52:36,386 basehttp 187 "GET /verifications/api/v1/sms_codes/17576075478/ HTTP/1.1" 404 2416
INFO 2022-08-25 09:53:39,878 autoreload 266 /Users/daixiongkun/PycharmProjects/djangostudy/meiduo/meiduo/apps/verifications/urls.py changed, reloading.
INFO 2022-08-25 09:53:40,262 autoreload 677 Watching for file changes with StatReloader
WARNING 2022-08-25 09:53:45,103 log 241 Not Found: /verifications/api/v1/sms_codes/17576075478/
WARNING 2022-08-25 09:53:45,104 basehttp 187 "GET /verifications/api/v1/sms_codes/17576075478/ HTTP/1.1" 404 2401
WARNING 2022-08-25 09:54:01,260 log 241 Not Found: /verifications/api/v1/sms_codes/17576075478
WARNING 2022-08-25 09:54:01,261 basehttp 187 "GET /verifications/api/v1/sms_codes/17576075478 HTTP/1.1" 404 2398
INFO 2022-08-25 09:54:35,076 autoreload 266 /Users/daixiongkun/PycharmProjects/djangostudy/meiduo/meiduo/urls.py changed, reloading.
INFO 2022-08-25 09:54:35,541 autoreload 677 Watching for file changes with StatReloader
INFO 2022-08-25 09:54:37,647 views 21 312743
ERROR 2022-08-25 09:54:37,660 exceptions 23 [<meiduo.apps.verifications.views.SMSCodeView object at 0x7fd0d8738a30>] Error 61 connecting to 127.0.0.1:6379. Connection refused.
ERROR 2022-08-25 09:54:37,685 log 241 Insufficient Storage: /verifications/api/v1/sms_codes/17576075478
ERROR 2022-08-25 09:54:37,686 basehttp 187 "GET /verifications/api/v1/sms_codes/17576075478 HTTP/1.1" 507 5436
INFO 2022-08-25 09:54:37,714 basehttp 187 "GET /static/rest_framework/css/bootstrap-tweaks.css HTTP/1.1" 200 3385
INFO 2022-08-25 09:54:37,723 basehttp 187 "GET /static/rest_framework/js/ajax-form.js HTTP/1.1" 200 3597
INFO 2022-08-25 09:54:37,725 basehttp 187 "GET /static/rest_framework/css/prettify.css HTTP/1.1" 200 817
INFO 2022-08-25 09:54:37,728 basehttp 187 "GET /static/rest_framework/js/csrf.js HTTP/1.1" 200 1719
INFO 2022-08-25 09:54:37,729 basehttp 187 "GET /static/rest_framework/css/default.css HTTP/1.1" 200 1152
INFO 2022-08-25 09:54:37,730 basehttp 187 "GET /static/rest_framework/js/prettify-min.js HTTP/1.1" 200 13632
INFO 2022-08-25 09:54:37,731 basehttp 187 "GET /static/rest_framework/js/bootstrap.min.js HTTP/1.1" 200 39680
INFO 2022-08-25 09:54:37,734 basehttp 187 "GET /static/rest_framework/css/bootstrap.min.css HTTP/1.1" 200 121457
INFO 2022-08-25 09:54:37,734 basehttp 187 "GET /static/rest_framework/js/jquery-3.5.1.min.js HTTP/1.1" 200 89476
INFO 2022-08-25 09:54:37,734 basehttp 187 "GET /static/rest_framework/js/default.js HTTP/1.1" 200 1268
INFO 2022-08-25 09:54:37,738 basehttp 187 "GET /static/rest_framework/img/grid.png HTTP/1.1" 200 1458
WARNING 2022-08-25 09:54:37,774 basehttp 187 "GET /static/rest_framework/css/bootstrap.min.css.map HTTP/1.1" 404 1879
INFO 2022-08-25 09:55:10,308 autoreload 677 Watching for file changes with StatReloader
INFO 2022-08-25 09:55:15,003 basehttp 187 "GET /verifications/api/v1/sms_codes/17576075478 HTTP/1.1" 301 0
INFO 2022-08-25 09:55:15,015 views 21 541289
ERROR 2022-08-25 09:55:15,019 exceptions 23 [<meiduo.apps.verifications.views.SMSCodeView object at 0x7f7ac043f880>] Error 61 connecting to 127.0.0.1:6379. Connection refused.
ERROR 2022-08-25 09:55:15,049 log 241 Insufficient Storage: /verifications/api/v1/sms_codes/17576075478/
ERROR 2022-08-25 09:55:15,049 basehttp 187 "GET /verifications/api/v1/sms_codes/17576075478/ HTTP/1.1" 507 5442
INFO 2022-08-25 09:55:15,080 basehttp 187 "GET /static/rest_framework/js/ajax-form.js HTTP/1.1" 200 3597
INFO 2022-08-25 09:55:15,081 basehttp 187 "GET /static/rest_framework/css/prettify.css HTTP/1.1" 200 817
INFO 2022-08-25 09:55:15,087 basehttp 187 "GET /static/rest_framework/js/csrf.js HTTP/1.1" 200 1719
INFO 2022-08-25 09:55:15,089 basehttp 187 "GET /static/rest_framework/css/default.css HTTP/1.1" 200 1152
INFO 2022-08-25 09:55:15,090 basehttp 187 "GET /static/rest_framework/css/bootstrap-tweaks.css HTTP/1.1" 200 3385
INFO 2022-08-25 09:55:15,091 basehttp 187 "GET /static/rest_framework/js/default.js HTTP/1.1" 200 1268
INFO 2022-08-25 09:55:15,091 basehttp 187 "GET /static/rest_framework/js/prettify-min.js HTTP/1.1" 200 13632
INFO 2022-08-25 09:55:15,095 basehttp 187 "GET /static/rest_framework/js/jquery-3.5.1.min.js HTTP/1.1" 200 89476
INFO 2022-08-25 09:55:15,096 basehttp 187 "GET /static/rest_framework/js/bootstrap.min.js HTTP/1.1" 200 39680
INFO 2022-08-25 09:55:15,097 basehttp 187 "GET /static/rest_framework/css/bootstrap.min.css HTTP/1.1" 200 121457
INFO 2022-08-25 09:55:15,101 basehttp 187 "GET /static/rest_framework/img/grid.png HTTP/1.1" 200 1458
WARNING 2022-08-25 09:55:15,134 basehttp 187 "GET /static/rest_framework/css/bootstrap.min.css.map HTTP/1.1" 404 1879
INFO 2022-08-25 09:55:24,093 views 21 499091
ERROR 2022-08-25 09:55:24,095 exceptions 23 [<meiduo.apps.verifications.views.SMSCodeView object at 0x7f7ae0b0c3a0>] Error 61 connecting to 127.0.0.1:6379. Connection refused.
ERROR 2022-08-25 09:55:24,115 log 241 Insufficient Storage: /verifications/api/v1/sms_codes/17576075478/
ERROR 2022-08-25 09:55:24,116 basehttp 187 "GET /verifications/api/v1/sms_codes/17576075478/ HTTP/1.1" 507 5442
INFO 2022-08-25 09:55:24,139 basehttp 187 "GET /static/rest_framework/css/bootstrap-tweaks.css HTTP/1.1" 200 3385
INFO 2022-08-25 09:55:24,142 basehttp 187 "GET /static/rest_framework/css/prettify.css HTTP/1.1" 200 817
INFO 2022-08-25 09:55:24,143 basehttp 187 "GET /static/rest_framework/js/csrf.js HTTP/1.1" 200 1719
INFO 2022-08-25 09:55:24,143 basehttp 187 "GET /static/rest_framework/js/ajax-form.js HTTP/1.1" 200 3597
INFO 2022-08-25 09:55:24,145 basehttp 187 "GET /static/rest_framework/css/default.css HTTP/1.1" 200 1152
INFO 2022-08-25 09:55:24,149 basehttp 187 "GET /static/rest_framework/js/jquery-3.5.1.min.js HTTP/1.1" 200 89476
INFO 2022-08-25 09:55:24,151 basehttp 187 "GET /static/rest_framework/js/prettify-min.js HTTP/1.1" 200 13632
INFO 2022-08-25 09:55:24,152 basehttp 187 "GET /static/rest_framework/img/grid.png HTTP/1.1" 200 1458
INFO 2022-08-25 09:55:24,155 basehttp 187 "GET /static/rest_framework/js/bootstrap.min.js HTTP/1.1" 200 39680
INFO 2022-08-25 09:55:24,155 basehttp 187 "GET /static/rest_framework/js/default.js HTTP/1.1" 200 1268
INFO 2022-08-25 09:55:24,156 basehttp 187 "GET /static/rest_framework/css/bootstrap.min.css HTTP/1.1" 200 121457
WARNING 2022-08-25 09:55:24,170 basehttp 187 "GET /static/rest_framework/css/bootstrap.min.css.map HTTP/1.1" 404 1879
INFO 2022-08-25 09:56:24,118 views 21 318288
INFO 2022-08-25 09:56:24,453 basehttp 187 "GET /verifications/api/v1/sms_codes/17576075478/ HTTP/1.1" 200 5405
INFO 2022-08-25 09:56:24,498 basehttp 187 "GET /static/rest_framework/js/csrf.js HTTP/1.1" 200 1719
INFO 2022-08-25 09:56:24,500 basehttp 187 "GET /static/rest_framework/css/prettify.css HTTP/1.1" 200 817
INFO 2022-08-25 09:56:24,500 basehttp 187 "GET /static/rest_framework/css/bootstrap-tweaks.css HTTP/1.1" 200 3385
INFO 2022-08-25 09:56:24,501 basehttp 187 "GET /static/rest_framework/css/default.css HTTP/1.1" 200 1152
INFO 2022-08-25 09:56:24,505 basehttp 187 "GET /static/rest_framework/js/ajax-form.js HTTP/1.1" 200 3597
INFO 2022-08-25 09:56:24,511 basehttp 187 "GET /static/rest_framework/js/default.js HTTP/1.1" 200 1268
INFO 2022-08-25 09:56:24,519 basehttp 187 "GET /static/rest_framework/js/prettify-min.js HTTP/1.1" 200 13632
INFO 2022-08-25 09:56:24,530 basehttp 187 "GET /static/rest_framework/js/bootstrap.min.js HTTP/1.1" 200 39680
INFO 2022-08-25 09:56:24,531 basehttp 187 "GET /static/rest_framework/img/grid.png HTTP/1.1" 200 1458
INFO 2022-08-25 09:56:24,532 basehttp 187 "GET /static/rest_framework/css/bootstrap.min.css HTTP/1.1" 200 121457
INFO 2022-08-25 09:56:24,532 basehttp 187 "GET /static/rest_framework/js/jquery-3.5.1.min.js HTTP/1.1" 200 89476
WARNING 2022-08-25 09:56:24,559 basehttp 187 "GET /static/rest_framework/css/bootstrap.min.css.map HTTP/1.1" 404 1879
INFO 2022-08-25 09:59:33,055 views 21 409550
INFO 2022-08-25 09:59:33,407 basehttp 187 "GET /verifications/api/v1/sms_codes/17576075478/ HTTP/1.1" 200 5405
INFO 2022-08-25 09:59:33,450 basehttp 187 "GET /static/rest_framework/css/default.css HTTP/1.1" 200 1152
INFO 2022-08-25 09:59:33,451 basehttp 187 "GET /static/rest_framework/css/bootstrap-tweaks.css HTTP/1.1" 200 3385
INFO 2022-08-25 09:59:33,454 basehttp 187 "GET /static/rest_framework/js/ajax-form.js HTTP/1.1" 200 3597
INFO 2022-08-25 09:59:33,457 basehttp 187 "GET /static/rest_framework/css/prettify.css HTTP/1.1" 200 817
INFO 2022-08-25 09:59:33,457 basehttp 187 "GET /static/rest_framework/js/csrf.js HTTP/1.1" 200 1719
INFO 2022-08-25 09:59:33,460 basehttp 187 "GET /static/rest_framework/js/default.js HTTP/1.1" 200 1268
INFO 2022-08-25 09:59:33,468 basehttp 187 "GET /static/rest_framework/img/grid.png HTTP/1.1" 200 1458
INFO 2022-08-25 09:59:33,469 basehttp 187 "GET /static/rest_framework/js/prettify-min.js HTTP/1.1" 200 13632
INFO 2022-08-25 09:59:33,470 basehttp 187 "GET /static/rest_framework/js/jquery-3.5.1.min.js HTTP/1.1" 200 89476
INFO 2022-08-25 09:59:33,471 basehttp 187 "GET /static/rest_framework/css/bootstrap.min.css HTTP/1.1" 200 121457
INFO 2022-08-25 09:59:33,472 basehttp 187 "GET /static/rest_framework/js/bootstrap.min.js HTTP/1.1" 200 39680
WARNING 2022-08-25 09:59:33,500 basehttp 187 "GET /static/rest_framework/css/bootstrap.min.css.map HTTP/1.1" 404 1879
INFO 2022-08-25 10:09:18,862 views 21 547894
INFO 2022-08-25 10:09:19,197 basehttp 187 "GET /verifications/api/v1/sms_codes/17576075478/ HTTP/1.1" 200 5405
INFO 2022-08-25 10:09:19,240 basehttp 187 "GET /static/rest_framework/css/bootstrap-tweaks.css HTTP/1.1" 200 3385
INFO 2022-08-25 10:09:19,240 basehttp 187 "GET /static/rest_framework/css/default.css HTTP/1.1" 200 1152
INFO 2022-08-25 10:09:19,241 basehttp 187 "GET /static/rest_framework/css/prettify.css HTTP/1.1" 200 817
INFO 2022-08-25 10:09:19,245 basehttp 187 "GET /static/rest_framework/js/ajax-form.js HTTP/1.1" 200 3597
INFO 2022-08-25 10:09:19,246 basehttp 187 "GET /static/rest_framework/js/csrf.js HTTP/1.1" 200 1719
INFO 2022-08-25 10:09:19,246 basehttp 187 "GET /static/rest_framework/js/jquery-3.5.1.min.js HTTP/1.1" 200 89476
INFO 2022-08-25 10:09:19,247 basehttp 187 "GET /static/rest_framework/css/bootstrap.min.css HTTP/1.1" 200 121457
INFO 2022-08-25 10:09:19,270 basehttp 187 "GET /static/rest_framework/img/grid.png HTTP/1.1" 200 1458
INFO 2022-08-25 10:09:19,270 basehttp 187 "GET /static/rest_framework/js/default.js HTTP/1.1" 200 1268
INFO 2022-08-25 10:09:19,271 basehttp 187 "GET /static/rest_framework/js/prettify-min.js HTTP/1.1" 200 13632
INFO 2022-08-25 10:09:19,271 basehttp 187 "GET /static/rest_framework/js/bootstrap.min.js HTTP/1.1" 200 39680
WARNING 2022-08-25 10:09:19,283 basehttp 187 "GET /static/rest_framework/css/bootstrap.min.css.map HTTP/1.1" 404 1879
INFO 2022-08-25 10:12:52,058 autoreload 266 /Users/daixiongkun/PycharmProjects/djangostudy/meiduo/meiduo/libs/yuntongxun/sms.py changed, reloading.
INFO 2022-08-25 10:12:52,614 autoreload 677 Watching for file changes with StatReloader
INFO 2022-08-25 10:32:35,239 autoreload 266 /Users/daixiongkun/PycharmProjects/djangostudy/meiduo/meiduo/libs/yuntongxun/sms.py changed, reloading.
INFO 2022-08-25 10:32:35,726 autoreload 677 Watching for file changes with StatReloader
INFO 2022-08-25 10:52:30,611 autoreload 677 Watching for file changes with StatReloader
INFO 2022-08-25 10:52:35,904 views 21 214404
ERROR 2022-08-25 10:52:35,972 log 241 Internal Server Error: /verifications/api/v1/sms_codes/17576075478/
Traceback (most recent call last):
  File "/Users/daixiongkun/.virtualenvs/my_django_environment/lib/python3.8/site-packages/django/core/handlers/exception.py", line 55, in inner
    response = get_response(request)
  File "/Users/daixiongkun/.virtualenvs/my_django_environment/lib/python3.8/site-packages/django/core/handlers/base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "/Users/daixiongkun/.virtualenvs/my_django_environment/lib/python3.8/site-packages/django/views/decorators/csrf.py", line 54, in wrapped_view
    return view_func(*args, **kwargs)
  File "/Users/daixiongkun/.virtualenvs/my_django_environment/lib/python3.8/site-packages/django/views/generic/base.py", line 84, in view
    return self.dispatch(request, *args, **kwargs)
  File "/Users/daixiongkun/.virtualenvs/my_django_environment/lib/python3.8/site-packages/rest_framework/views.py", line 509, in dispatch
    response = self.handle_exception(exc)
  File "/Users/daixiongkun/.virtualenvs/my_django_environment/lib/python3.8/site-packages/rest_framework/views.py", line 469, in handle_exception
    self.raise_uncaught_exception(exc)
  File "/Users/daixiongkun/.virtualenvs/my_django_environment/lib/python3.8/site-packages/rest_framework/views.py", line 480, in raise_uncaught_exception
    raise exc
  File "/Users/daixiongkun/.virtualenvs/my_django_environment/lib/python3.8/site-packages/rest_framework/views.py", line 506, in dispatch
    response = handler(request, *args, **kwargs)
  File "/Users/daixiongkun/PycharmProjects/djangostudy/meiduo/meiduo/apps/verifications/views.py", line 28, in get
    CCP().send_template_sms(mobile, [sms_code, 5], 1)
AttributeError: 'NoneType' object has no attribute 'send_template_sms'
ERROR 2022-08-25 10:52:35,973 basehttp 187 "GET /verifications/api/v1/sms_codes/17576075478/ HTTP/1.1" 500 92518
INFO 2022-08-25 10:53:25,464 autoreload 677 Watching for file changes with StatReloader
INFO 2022-08-25 10:53:29,817 views 21 352765
ERROR 2022-08-25 10:53:29,864 log 241 Internal Server Error: /verifications/api/v1/sms_codes/17576075478/
Traceback (most recent call last):
  File "/Users/daixiongkun/.virtualenvs/my_django_environment/lib/python3.8/site-packages/django/core/handlers/exception.py", line 55, in inner
    response = get_response(request)
  File "/Users/daixiongkun/.virtualenvs/my_django_environment/lib/python3.8/site-packages/django/core/handlers/base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "/Users/daixiongkun/.virtualenvs/my_django_environment/lib/python3.8/site-packages/django/views/decorators/csrf.py", line 54, in wrapped_view
    return view_func(*args, **kwargs)
  File "/Users/daixiongkun/.virtualenvs/my_django_environment/lib/python3.8/site-packages/django/views/generic/base.py", line 84, in view
    return self.dispatch(request, *args, **kwargs)
  File "/Users/daixiongkun/.virtualenvs/my_django_environment/lib/python3.8/site-packages/rest_framework/views.py", line 509, in dispatch
    response = self.handle_exception(exc)
  File "/Users/daixiongkun/.virtualenvs/my_django_environment/lib/python3.8/site-packages/rest_framework/views.py", line 469, in handle_exception
    self.raise_uncaught_exception(exc)
  File "/Users/daixiongkun/.virtualenvs/my_django_environment/lib/python3.8/site-packages/rest_framework/views.py", line 480, in raise_uncaught_exception
    raise exc
  File "/Users/daixiongkun/.virtualenvs/my_django_environment/lib/python3.8/site-packages/rest_framework/views.py", line 506, in dispatch
    response = handler(request, *args, **kwargs)
  File "/Users/daixiongkun/PycharmProjects/djangostudy/meiduo/meiduo/apps/verifications/views.py", line 28, in get
    CCP().send_template_sms(mobile, [sms_code, 5], 1)
AttributeError: 'NoneType' object has no attribute 'send_template_sms'
ERROR 2022-08-25 10:53:29,864 basehttp 187 "GET /verifications/api/v1/sms_codes/17576075478/ HTTP/1.1" 500 92518
INFO 2022-08-25 10:54:10,882 autoreload 677 Watching for file changes with StatReloader
INFO 2022-08-25 10:54:38,711 autoreload 677 Watching for file changes with StatReloader
INFO 2022-08-25 10:54:42,784 views 21 987676
ERROR 2022-08-25 10:54:42,849 log 241 Internal Server Error: /verifications/api/v1/sms_codes/17576075478/
Traceback (most recent call last):
  File "/Users/daixiongkun/.virtualenvs/my_django_environment/lib/python3.8/site-packages/django/core/handlers/exception.py", line 55, in inner
    response = get_response(request)
  File "/Users/daixiongkun/.virtualenvs/my_django_environment/lib/python3.8/site-packages/django/core/handlers/base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "/Users/daixiongkun/.virtualenvs/my_django_environment/lib/python3.8/site-packages/django/views/decorators/csrf.py", line 54, in wrapped_view
    return view_func(*args, **kwargs)
  File "/Users/daixiongkun/.virtualenvs/my_django_environment/lib/python3.8/site-packages/django/views/generic/base.py", line 84, in view
    return self.dispatch(request, *args, **kwargs)
  File "/Users/daixiongkun/.virtualenvs/my_django_environment/lib/python3.8/site-packages/rest_framework/views.py", line 509, in dispatch
    response = self.handle_exception(exc)
  File "/Users/daixiongkun/.virtualenvs/my_django_environment/lib/python3.8/site-packages/rest_framework/views.py", line 469, in handle_exception
    self.raise_uncaught_exception(exc)
  File "/Users/daixiongkun/.virtualenvs/my_django_environment/lib/python3.8/site-packages/rest_framework/views.py", line 480, in raise_uncaught_exception
    raise exc
  File "/Users/daixiongkun/.virtualenvs/my_django_environment/lib/python3.8/site-packages/rest_framework/views.py", line 506, in dispatch
    response = handler(request, *args, **kwargs)
  File "/Users/daixiongkun/PycharmProjects/djangostudy/meiduo/meiduo/apps/verifications/views.py", line 28, in get
    CCP().send_template_sms(mobile, [sms_code, 5], 1)
AttributeError: 'NoneType' object has no attribute 'send_template_sms'
ERROR 2022-08-25 10:54:42,851 basehttp 187 "GET /verifications/api/v1/sms_codes/17576075478/ HTTP/1.1" 500 92518
INFO 2022-08-25 10:55:59,783 autoreload 677 Watching for file changes with StatReloader
INFO 2022-08-25 10:56:03,622 views 21 636947
ERROR 2022-08-25 10:56:03,697 log 241 Internal Server Error: /verifications/api/v1/sms_codes/17576075478/
Traceback (most recent call last):
  File "/Users/daixiongkun/.virtualenvs/my_django_environment/lib/python3.8/site-packages/django/core/handlers/exception.py", line 55, in inner
    response = get_response(request)
  File "/Users/daixiongkun/.virtualenvs/my_django_environment/lib/python3.8/site-packages/django/core/handlers/base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "/Users/daixiongkun/.virtualenvs/my_django_environment/lib/python3.8/site-packages/django/views/decorators/csrf.py", line 54, in wrapped_view
    return view_func(*args, **kwargs)
  File "/Users/daixiongkun/.virtualenvs/my_django_environment/lib/python3.8/site-packages/django/views/generic/base.py", line 84, in view
    return self.dispatch(request, *args, **kwargs)
  File "/Users/daixiongkun/.virtualenvs/my_django_environment/lib/python3.8/site-packages/rest_framework/views.py", line 509, in dispatch
    response = self.handle_exception(exc)
  File "/Users/daixiongkun/.virtualenvs/my_django_environment/lib/python3.8/site-packages/rest_framework/views.py", line 469, in handle_exception
    self.raise_uncaught_exception(exc)
  File "/Users/daixiongkun/.virtualenvs/my_django_environment/lib/python3.8/site-packages/rest_framework/views.py", line 480, in raise_uncaught_exception
    raise exc
  File "/Users/daixiongkun/.virtualenvs/my_django_environment/lib/python3.8/site-packages/rest_framework/views.py", line 506, in dispatch
    response = handler(request, *args, **kwargs)
  File "/Users/daixiongkun/PycharmProjects/djangostudy/meiduo/meiduo/apps/verifications/views.py", line 29, in get
    ccpobj.send_template_sms(mobile, [sms_code, 5], 1)
AttributeError: 'NoneType' object has no attribute 'send_template_sms'
ERROR 2022-08-25 10:56:03,698 basehttp 187 "GET /verifications/api/v1/sms_codes/17576075478/ HTTP/1.1" 500 92671
INFO 2022-08-25 10:56:35,227 autoreload 677 Watching for file changes with StatReloader
INFO 2022-08-25 10:56:36,528 views 21 369287
INFO 2022-08-25 10:56:36,870 basehttp 187 "GET /verifications/api/v1/sms_codes/17576075478/ HTTP/1.1" 200 5405
INFO 2022-08-25 10:56:36,894 basehttp 187 "GET /static/rest_framework/css/bootstrap-tweaks.css HTTP/1.1" 200 3385
INFO 2022-08-25 10:56:36,899 basehttp 187 "GET /static/rest_framework/js/ajax-form.js HTTP/1.1" 200 3597
INFO 2022-08-25 10:56:36,903 basehttp 187 "GET /static/rest_framework/js/csrf.js HTTP/1.1" 200 1719
INFO 2022-08-25 10:56:36,904 basehttp 187 "GET /static/rest_framework/css/prettify.css HTTP/1.1" 200 817
INFO 2022-08-25 10:56:36,907 basehttp 187 "GET /static/rest_framework/css/default.css HTTP/1.1" 200 1152
INFO 2022-08-25 10:56:36,909 basehttp 187 "GET /static/rest_framework/js/default.js HTTP/1.1" 200 1268
INFO 2022-08-25 10:56:36,918 basehttp 187 "GET /static/rest_framework/js/prettify-min.js HTTP/1.1" 200 13632
INFO 2022-08-25 10:56:36,919 basehttp 187 "GET /static/rest_framework/img/grid.png HTTP/1.1" 200 1458
INFO 2022-08-25 10:56:36,920 basehttp 187 "GET /static/rest_framework/js/bootstrap.min.js HTTP/1.1" 200 39680
INFO 2022-08-25 10:56:36,927 basehttp 187 "GET /static/rest_framework/js/jquery-3.5.1.min.js HTTP/1.1" 200 89476
